productCode,productName,lineName,totalQty,lineIds
HTS-BD-13-PB-33,"HTS-BASS DRUM HTS 13"" PREMIUM (Head Hitam) 33",Lug Premium,6,e5ff8231-29ee-459d-a008-0dcaf70e8782
HTS-BD-13-PB-33,"HTS-BASS DRUM HTS 13"" PREMIUM (Head Hitam) 33",Mika glitter,1,76a40ad1-9013-484c-b566-c9fc623d3e9e
HTS-BD-13-PB-33,"HTS-BASS DRUM HTS 13"" PREMIUM (Head Hitam) 33",Pemukul,1,46920d4d-0bcd-40bc-9faa-21a91f5b27dd
HTS-BD-13-PB-33,"HTS-BASS DRUM HTS 13"" PREMIUM (Head Hitam) 33",Spon,1,7a7ae951-a0a7-405b-88eb-8099e1f98c15
HTS-BD-13-PB-TK,"HTS-BASS DRUM HTS 13"" PREMIUM (Head Hitam) TK",Baut Bass Kecil 10cm @200,12,3fb57816-d2d9-46a5-9a3c-a131a7917588
HTS-BD-13-PB-TK,"HTS-BASS DRUM HTS 13"" PREMIUM (Head Hitam) TK",Busa Bass HTS 13'',1,bd54c603-8b69-48df-9aec-70731c3e1823
HTS-BD-13-PB-TK,"HTS-BASS DRUM HTS 13"" PREMIUM (Head Hitam) TK",Mata Ayam HTS/Premium,1,5c5a6dce-15ca-44b0-8343-a63010c92fc9
HTS-BD-13-PB-TK,"HTS-BASS DRUM HTS 13"" PREMIUM (Head Hitam) TK",Stick Pemukul Bass HTS (Besar),1,4f5313f6-b948-4e4c-8c92-67469706b930
HTS-BD-13-PW-33,"HTS-BASS DRUM HTS 13"" PREMIUM (Head Putih) 33",Body tabung,1,c4b3676c-330c-4c90-ad02-ae058293af4a
HTS-BD-13-PW-33,"HTS-BASS DRUM HTS 13"" PREMIUM (Head Putih) 33",Cakram 2mm,12,666986cf-4793-49c9-ad9c-8561e2359b4a
HTS-BD-13-PW-33,"HTS-BASS DRUM HTS 13"" PREMIUM (Head Putih) 33",Lug Premium,6,f6fa44d4-8c39-4b76-ba86-5870bd768597
HTS-BD-13-PW-33,"HTS-BASS DRUM HTS 13"" PREMIUM (Head Putih) 33",Mika glitter,1,b263729f-5b18-42fb-97b5-124940c58227
HTS-BD-13-PW-33,"HTS-BASS DRUM HTS 13"" PREMIUM (Head Putih) 33",Pemukul,1,fe33f359-737b-4b69-9a1b-1f9bd350cc37
HTS-BD-13-PW-33,"HTS-BASS DRUM HTS 13"" PREMIUM (Head Putih) 33",Spon,1,645e0c9e-d82e-48c6-8466-99520c42b71a
HTS-BD-13-PW-TK,"HTS-BASS DRUM HTS 13"" PREMIUM (Head Putih)TK",Body tabung,1,1afc4832-26cd-4640-8618-c29e99f5e321
HTS-BD-13-PW-TK,"HTS-BASS DRUM HTS 13"" PREMIUM (Head Putih)TK",Cakram 2mm,12,52a4ac65-17a8-4871-8d0d-c3b2e1573749
HTS-BD-13-PW-TK,"HTS-BASS DRUM HTS 13"" PREMIUM (Head Putih)TK",Lug Premium,6,31a8ca1d-ed71-46ee-bbce-a58e02513511
HTS-BD-13-PW-TK,"HTS-BASS DRUM HTS 13"" PREMIUM (Head Putih)TK",Mika glitter,1,d6870531-fecc-45e6-ae5e-3e28924d9fe4
HTS-BD-13-PW-TK,"HTS-BASS DRUM HTS 13"" PREMIUM (Head Putih)TK",Pemukul,1,f2fd2484-fad5-439a-b44a-344080567a5b
HTS-BD-13-PW-TK,"HTS-BASS DRUM HTS 13"" PREMIUM (Head Putih)TK",Spon,1,ae24453c-2657-4976-aed8-0431e05cee94
HTS-BD-13-UB-33,"HTS-BASS DRUM HTS 13"" ULTIMATE (Head Hitam) 33",Body tabung,1,fa562917-12fb-4e6c-b4d1-e979e7505ca5
HTS-BD-13-UB-33,"HTS-BASS DRUM HTS 13"" ULTIMATE (Head Hitam) 33",Cakram 2mm,12,b0c62b24-b614-47fd-9ea4-5d02ae4632a8
HTS-BD-13-UB-33,"HTS-BASS DRUM HTS 13"" ULTIMATE (Head Hitam) 33",Lug Lite uk. 20,6,9c900d55-7712-444c-a427-462d0ac2ae73
HTS-BD-13-UB-33,"HTS-BASS DRUM HTS 13"" ULTIMATE (Head Hitam) 33",Mika glitter,1,0059d5ec-14c4-48b4-b063-989e1066edf8
HTS-BD-13-UB-33,"HTS-BASS DRUM HTS 13"" ULTIMATE (Head Hitam) 33",Pemukul,1,b2fd0b67-532d-4e15-b24f-e9602d92b3df
HTS-BD-13-UB-33,"HTS-BASS DRUM HTS 13"" ULTIMATE (Head Hitam) 33",Spon,1,983c19db-3cd8-48db-9ce1-2158efed6bab
HTS-BD-13-UW-33,"HTS-BASS DRUM HTS 13"" ULTIMATE (Head Putih) 33",Body tabung,1,4071deb3-8a29-46d7-87fc-ec9fdf721824
HTS-BD-13-UW-33,"HTS-BASS DRUM HTS 13"" ULTIMATE (Head Putih) 33",Cakram 2mm,12,de3aa05c-13c4-43ae-9550-416bbc8dd110
HTS-BD-13-UW-33,"HTS-BASS DRUM HTS 13"" ULTIMATE (Head Putih) 33",Lug Lite uk. 20,6,796d833d-ca97-4624-8906-f452b413365b
HTS-BD-13-UW-33,"HTS-BASS DRUM HTS 13"" ULTIMATE (Head Putih) 33",Mika glitter,1,1622fe9e-174b-4cf7-91fe-4137142c07f9
HTS-BD-13-UW-33,"HTS-BASS DRUM HTS 13"" ULTIMATE (Head Putih) 33",Pemukul,1,3eaed678-c2ba-4586-aebb-d2e53174e824
HTS-BD-13-UW-33,"HTS-BASS DRUM HTS 13"" ULTIMATE (Head Putih) 33",Spon,1,87b79a1f-31ea-4372-9fcb-f2040468e9c2
HTS-BD-13-UW-TK,"HTS-BASS DRUM HTS 13"" ULTIMATE (Head Putih) TK",Body tabung,1,e7aaf7b0-b823-48fd-a1d1-a46eb5954a7e
HTS-BD-13-UW-TK,"HTS-BASS DRUM HTS 13"" ULTIMATE (Head Putih) TK",Cakram 2mm,12,c357db82-42ea-43d0-9df2-ef03ff1a832c
HTS-BD-13-UW-TK,"HTS-BASS DRUM HTS 13"" ULTIMATE (Head Putih) TK",Lug Lite uk. 20,6,a6de6355-44ad-4612-acc9-ddbebca4b004
HTS-BD-13-UW-TK,"HTS-BASS DRUM HTS 13"" ULTIMATE (Head Putih) TK",Mika glitter,1,670d9d24-7a55-4355-bfb3-7e7d102f1e60
HTS-BD-13-UW-TK,"HTS-BASS DRUM HTS 13"" ULTIMATE (Head Putih) TK",Pemukul,1,11d2e521-7592-4cd9-b49a-0369178f3d25
HTS-BD-13-UW-TK,"HTS-BASS DRUM HTS 13"" ULTIMATE (Head Putih) TK",Spon,1,4611e743-11f6-4667-8a47-f00b82d444c9
HTS-BD-14-PB-33,"HTS-BASS DRUM HTS 14"" PREMIUM (Head Hitam) 33",Body tabung,1,4f6a04a4-816a-4271-85ef-b4e991896e35
HTS-BD-14-PB-33,"HTS-BASS DRUM HTS 14"" PREMIUM (Head Hitam) 33",Cakram 2mm,12,d231ec39-07db-4cd4-b456-8e08163d84fd
HTS-BD-14-PB-33,"HTS-BASS DRUM HTS 14"" PREMIUM (Head Hitam) 33",Lug Premium,6,8c780c5e-c7ba-4f91-8362-6c727aeddc34
HTS-BD-14-PB-33,"HTS-BASS DRUM HTS 14"" PREMIUM (Head Hitam) 33",Mika glitter,1,94ee0170-7710-4f17-a5a4-146dc77911b4
HTS-BD-14-PB-33,"HTS-BASS DRUM HTS 14"" PREMIUM (Head Hitam) 33",Pemukul,1,20eabdd3-fab1-4547-ad9f-f14f1fda7e70
HTS-BD-14-PB-33,"HTS-BASS DRUM HTS 14"" PREMIUM (Head Hitam) 33",Spon,1,4a78b84f-eb32-40bd-8490-629737013149
HTS-BD-14-PB-35,"HTS-BASS DRUM HTS 14"" PREMIUM (Head Hitam) 35",Baut Bass Kecil 10cm @200,12,4749c212-8d01-4e54-acf8-fd5fd78eb928
HTS-BD-14-PB-35,"HTS-BASS DRUM HTS 14"" PREMIUM (Head Hitam) 35",Busa Bass HTS 14'',1,43e7684c-b711-45a1-9894-0b5aac8b6243
HTS-BD-14-PB-35,"HTS-BASS DRUM HTS 14"" PREMIUM (Head Hitam) 35",Mata Ayam HTS/Premium,1,bd0b27cc-3fcd-4755-815a-15b96a8044cd
HTS-BD-14-PB-35,"HTS-BASS DRUM HTS 14"" PREMIUM (Head Hitam) 35",Stick Pemukul Bass HTS (Besar),1,9d53aae5-4505-4124-9353-1cb2fddfa9dd
HTS-BD-14-PB-TK,"HTS-BASS DRUM HTS 14"" PREMIUM (Head Hitam) TK",Baut Bass Kecil 10cm @200,12,6818d294-59a5-47d0-b402-5b7d34297afb
HTS-BD-14-PB-TK,"HTS-BASS DRUM HTS 14"" PREMIUM (Head Hitam) TK",Busa Bass HTS 14'',1,c55cd1f9-41ad-4bc3-8352-a824a8487257
HTS-BD-14-PB-TK,"HTS-BASS DRUM HTS 14"" PREMIUM (Head Hitam) TK",Mata Ayam HTS/Premium,1,130893ed-cea4-4ebb-8d3a-6d9904359b37
HTS-BD-14-PB-TK,"HTS-BASS DRUM HTS 14"" PREMIUM (Head Hitam) TK",Stick Pemukul Bass HTS (Besar),1,5076da1a-7fe5-432f-bfd2-0f1a80e160db
HTS-BD-14-PW-33,"HTS-BASS DRUM HTS 14"" PREMIUM (Head Putih) 33",Baut Bass Kecil 10cm @200,12,372f4662-84bb-44f6-b4c5-e3acfc3143e6
HTS-BD-14-PW-33,"HTS-BASS DRUM HTS 14"" PREMIUM (Head Putih) 33",Mata Ayam HTS/Premium,1,d4ae730c-fbe8-42a5-a65f-9ac1457e73cf
HTS-BD-14-PW-33,"HTS-BASS DRUM HTS 14"" PREMIUM (Head Putih) 33",Pemukul,1,7b3f95bb-260d-4e65-a1b0-7c1343929dc2
HTS-BD-14-PW-33,"HTS-BASS DRUM HTS 14"" PREMIUM (Head Putih) 33",Spon,1,dd938e54-b22e-4709-aa32-327d9d6faf30
HTS-BD-14-PW-35B,"HTS-BASS DRUM HTS 14"" PREMIUM (Head Putih) 35",Body tabung,1,31e706de-eeee-4758-b9c8-4df77513cb0e
HTS-BD-14-PW-35B,"HTS-BASS DRUM HTS 14"" PREMIUM (Head Putih) 35",Cakram 2mm,12,3cf66f8e-a7f0-44cc-bfd2-547ce4572fb6
HTS-BD-14-PW-35B,"HTS-BASS DRUM HTS 14"" PREMIUM (Head Putih) 35",Lug Premium,6,94d94a20-412e-4952-9e35-897cbd1a5f8c
HTS-BD-14-PW-35B,"HTS-BASS DRUM HTS 14"" PREMIUM (Head Putih) 35",Mika glitter,1,5d2981b5-1270-4382-9cc7-a2c435daf219
HTS-BD-14-PW-35B,"HTS-BASS DRUM HTS 14"" PREMIUM (Head Putih) 35",Pemukul,1,0af4d162-aef6-4da7-a7df-8200be3d1261
HTS-BD-14-PW-35B,"HTS-BASS DRUM HTS 14"" PREMIUM (Head Putih) 35",Spon,1,7c9b92de-69ff-4e6e-8f54-7a84587f971f
HTS-BD-14-PW-TK,"HTS-BASS DRUM HTS 14"" PREMIUM (Head Putih) TK",Body tabung,1,ed04c3f1-65d5-4a35-9f38-081239cb7cf8
HTS-BD-14-PW-TK,"HTS-BASS DRUM HTS 14"" PREMIUM (Head Putih) TK",Cakram 2mm,12,1836ec13-9907-4c0a-8749-cd203338b03e
HTS-BD-14-PW-TK,"HTS-BASS DRUM HTS 14"" PREMIUM (Head Putih) TK",Lug Premium,6,6127970c-2d00-4d28-be31-8837795117a2
HTS-BD-14-PW-TK,"HTS-BASS DRUM HTS 14"" PREMIUM (Head Putih) TK",Mika glitter,1,6195d421-6178-48f5-93ad-72510a46cb91
HTS-BD-14-PW-TK,"HTS-BASS DRUM HTS 14"" PREMIUM (Head Putih) TK",Pemukul,1,fe5d52cc-c64a-40fa-9314-4efbabc01265
HTS-BD-14-PW-TK,"HTS-BASS DRUM HTS 14"" PREMIUM (Head Putih) TK",Spon,1,9c3bd4a7-5cb7-4ada-846c-d61c55ea4884
HTS-BD-14-UB-33,"HTS-BASS DRUM HTS 14"" ULTIMATE (Head Hitam) 33",Body tabung,1,5e276771-b3b9-445d-b59d-8af77ab1cbc3
HTS-BD-14-UB-33,"HTS-BASS DRUM HTS 14"" ULTIMATE (Head Hitam) 33",Cakram 2mm,12,db766058-19c1-4d81-adf5-55cca010c66b
HTS-BD-14-UB-33,"HTS-BASS DRUM HTS 14"" ULTIMATE (Head Hitam) 33",Lug Lite uk. 20,6,c3908fec-155f-4360-ba53-2abea2b9d3c5
HTS-BD-14-UB-33,"HTS-BASS DRUM HTS 14"" ULTIMATE (Head Hitam) 33",Mika glitter,1,962f4a0b-f523-411f-bd5f-b5fdf0e1bac7
HTS-BD-14-UB-33,"HTS-BASS DRUM HTS 14"" ULTIMATE (Head Hitam) 33",Pemukul,1,e1fbefdd-fd5b-4855-b33f-fb1cd666b684
HTS-BD-14-UB-33,"HTS-BASS DRUM HTS 14"" ULTIMATE (Head Hitam) 33",Spon,1,1269fda5-f033-46ee-aeb7-b8a11084da7f
HTS-BD-14-UB-35,"HTS-BASS DRUM HTS 14"" ULTIMATE (Head Hitam) 35",Body tabung,1,38756af6-bef1-4f05-acda-8f605b94b477
HTS-BD-14-UB-35,"HTS-BASS DRUM HTS 14"" ULTIMATE (Head Hitam) 35",Cakram 2mm,12,40be8cbf-de6b-48c1-955c-729f1f5bc12f
HTS-BD-14-UB-35,"HTS-BASS DRUM HTS 14"" ULTIMATE (Head Hitam) 35",Lug Lite uk. 20,6,c2765c97-d16a-4ceb-8ef0-bd5b382d7b84
HTS-BD-14-UB-35,"HTS-BASS DRUM HTS 14"" ULTIMATE (Head Hitam) 35",Mika glitter,1,cee850aa-482b-4096-af57-3ff747a22b17
HTS-BD-14-UB-35,"HTS-BASS DRUM HTS 14"" ULTIMATE (Head Hitam) 35",Pemukul,1,5041424b-9378-4885-aac6-04a2e8442852
HTS-BD-14-UB-35,"HTS-BASS DRUM HTS 14"" ULTIMATE (Head Hitam) 35",Spon,1,dd81bb5d-a77d-45b9-bb3f-105b79777cf4
HTS-BD-14-UB-TK,"HTS-BASS DRUM HTS 14"" ULTIMATE (Head Hitam) TK",Body tabung,1,50432277-4fb2-4a3e-832b-2384f6f76b62
HTS-BD-14-UB-TK,"HTS-BASS DRUM HTS 14"" ULTIMATE (Head Hitam) TK",Cakram 2mm,12,2792efa0-cb4b-4895-9925-ebf8ff1439d1
HTS-BD-14-UB-TK,"HTS-BASS DRUM HTS 14"" ULTIMATE (Head Hitam) TK",Lug Lite uk. 20,6,0bc42f53-2a98-453e-8bcd-d545356b6a5a
HTS-BD-14-UB-TK,"HTS-BASS DRUM HTS 14"" ULTIMATE (Head Hitam) TK",Mika glitter,1,379c623e-5e76-4f85-bc55-7a65b782de43
HTS-BD-14-UB-TK,"HTS-BASS DRUM HTS 14"" ULTIMATE (Head Hitam) TK",Pemukul,1,e633a4c6-8e40-45a7-9d3e-630ec8c34dca
HTS-BD-14-UB-TK,"HTS-BASS DRUM HTS 14"" ULTIMATE (Head Hitam) TK",Spon,1,6cc2262f-916e-48e2-bc48-94692a7279e6
HTS-BD-14-UW-33,"HTS-BASS DRUM HTS 14"" ULTIMATE (Head Putih) 33",Baut Bass Kecil 10cm @200,12,daaa8d3a-78b5-4017-8778-a3e97df6f06f
HTS-BD-14-UW-33,"HTS-BASS DRUM HTS 14"" ULTIMATE (Head Putih) 33",Busa Bass HTS 14'',1,3de08820-fcf1-4a59-b21f-cc382c5e02de
HTS-BD-14-UW-33,"HTS-BASS DRUM HTS 14"" ULTIMATE (Head Putih) 33",Mata Ayam HTS/Premium,1,48996f33-a676-4de6-b3a9-f4189e01e524
HTS-BD-14-UW-33,"HTS-BASS DRUM HTS 14"" ULTIMATE (Head Putih) 33",Stick Pemukul Bass HTS (Besar),1,e25853c1-f35c-4520-941a-49954b340ed5
HTS-BD-14-UW-35,"HTS-BASS DRUM HTS 14"" ULTIMATE (Head Putih) 35",Body tabung,1,9ec79401-bad6-451e-b2ed-38f608fc49d3
HTS-BD-14-UW-35,"HTS-BASS DRUM HTS 14"" ULTIMATE (Head Putih) 35",Cakram 2mm,12,931c56ef-f314-4172-a178-08aa15fa28a0
HTS-BD-14-UW-35,"HTS-BASS DRUM HTS 14"" ULTIMATE (Head Putih) 35",Lug Lite uk. 20,6,9e020de1-aca1-42d0-b7ef-28f2b150a40a
HTS-BD-14-UW-35,"HTS-BASS DRUM HTS 14"" ULTIMATE (Head Putih) 35",Mika glitter,1,5574b7c6-edf7-4877-805e-b0feacd6104d
HTS-BD-14-UW-35,"HTS-BASS DRUM HTS 14"" ULTIMATE (Head Putih) 35",Pemukul,1,0fdcf811-b3cd-4019-bb15-5c93e4ad93fa
HTS-BD-14-UW-35,"HTS-BASS DRUM HTS 14"" ULTIMATE (Head Putih) 35",Spon,1,9d18595d-85f5-428d-bd27-14fe2737eca6
HTS-BD-14-UW-TK,"HTS-BASS DRUM HTS 14"" ULTIMATE (Head Putih) TK",Body tabung,1,09d27c4d-5cc4-4cb9-8337-393068550ce0
HTS-BD-14-UW-TK,"HTS-BASS DRUM HTS 14"" ULTIMATE (Head Putih) TK",Cakram 2mm,12,e2ed7066-feb4-40df-b7a3-e1d1cdbb368a
HTS-BD-14-UW-TK,"HTS-BASS DRUM HTS 14"" ULTIMATE (Head Putih) TK",Lug Lite uk. 20,6,4aa7525e-24cc-44ef-bbd9-4a8fc903f2bd
HTS-BD-14-UW-TK,"HTS-BASS DRUM HTS 14"" ULTIMATE (Head Putih) TK",Mika glitter,1,42c01e0b-3328-48af-a634-6118f6f89227
HTS-BD-14-UW-TK,"HTS-BASS DRUM HTS 14"" ULTIMATE (Head Putih) TK",Pemukul,1,4fe446c5-e06f-4e49-b815-928e7d6fd64a
HTS-BD-14-UW-TK,"HTS-BASS DRUM HTS 14"" ULTIMATE (Head Putih) TK",Spon,1,62a87ad6-e396-4494-a583-65c862c51cab
HTS-BD-16-PB-33,"HTS-BASS DRUM HTS 16"" PREMIUM (Head Hitam) 33",Baut Bass Kecil 10cm @200,12,2b80a6a7-d160-44bb-99c0-efba2808106f
HTS-BD-16-PB-33,"HTS-BASS DRUM HTS 16"" PREMIUM (Head Hitam) 33",Busa Bass HTS 16'',1,cbd68713-78c9-402e-93ec-c2181102b6c2
HTS-BD-16-PB-33,"HTS-BASS DRUM HTS 16"" PREMIUM (Head Hitam) 33",Mata Ayam HTS/Premium,1,c80d3d31-ebef-4a62-9340-4cb9cfd4f11d
HTS-BD-16-PB-33,"HTS-BASS DRUM HTS 16"" PREMIUM (Head Hitam) 33",Stick Pemukul Bass HTS (Besar),1,25e28ed6-98c9-4cca-99f3-0986399e24d5
HTS-BD-16-PB-35,"HTS-BASS DRUM HTS 16"" PREMIUM (Head Hitam) 35",Baut Bass Kecil 10cm @200,12,56c614fc-9052-4a60-87f1-9d796b306e0f
HTS-BD-16-PB-35,"HTS-BASS DRUM HTS 16"" PREMIUM (Head Hitam) 35",Busa Bass HTS 16'',1,d9993285-72de-4e6b-9eb1-81ea8293aab7
HTS-BD-16-PB-35,"HTS-BASS DRUM HTS 16"" PREMIUM (Head Hitam) 35",Mata Ayam HTS/Premium,1,fa55c571-d59b-4571-a025-8dcf8523d744
HTS-BD-16-PB-35,"HTS-BASS DRUM HTS 16"" PREMIUM (Head Hitam) 35",Stick Pemukul Bass HTS (Besar),1,c94861d1-18ca-4506-b77a-0e47c55fbcca
HTS-BD-16-PB-TK,"HTS-BASS DRUM HTS 16"" PREMIUM (Head Hitam) TK",Baut Bass Kecil 10cm @200,12,28d3db81-423b-41e6-9897-be5e80bef35d
HTS-BD-16-PB-TK,"HTS-BASS DRUM HTS 16"" PREMIUM (Head Hitam) TK",Busa Bass HTS 16'',1,a9f618d2-e5c9-4d23-b5a0-920f752cce45
HTS-BD-16-PB-TK,"HTS-BASS DRUM HTS 16"" PREMIUM (Head Hitam) TK",Mata Ayam HTS/Premium,1,3a3f6ceb-2264-4fe2-9d5b-975555eadccd
HTS-BD-16-PB-TK,"HTS-BASS DRUM HTS 16"" PREMIUM (Head Hitam) TK",Stick Pemukul Bass HTS (Besar),1,3bf2c7ec-767f-4dca-a3b5-6225a37dfd7f
HTS-BD-16-PW-33,"HTS-BASS DRUM HTS 16"" PREMIUM (Head Putih) 33",Baut Bass Kecil 10cm @200,12,3602e648-9db1-4589-a209-6341d504d0c9
HTS-BD-16-PW-33,"HTS-BASS DRUM HTS 16"" PREMIUM (Head Putih) 33",Busa Bass HTS 16'',1,1ae7dedc-abd8-4de9-b2b2-fe130133405e
HTS-BD-16-PW-33,"HTS-BASS DRUM HTS 16"" PREMIUM (Head Putih) 33",Mata Ayam HTS/Premium,1,881ae096-d4eb-46f0-8a49-a7dd9fb35c93
HTS-BD-16-PW-33,"HTS-BASS DRUM HTS 16"" PREMIUM (Head Putih) 33",Stick Pemukul Bass HTS (Besar),1,5ebf38c3-f526-403d-94f3-118409f66b01
HTS-BD-16-PW-35,"HTS-BASS DRUM HTS 16"" PREMIUM (Head Putih) 35",Body tabung,1,b23e5c0f-985a-4f0d-ad31-41fbe2b7f2af
HTS-BD-16-PW-35,"HTS-BASS DRUM HTS 16"" PREMIUM (Head Putih) 35",Cakram 2mm,12,091137b9-2c2d-460d-bd7c-c240333ca324
HTS-BD-16-PW-35,"HTS-BASS DRUM HTS 16"" PREMIUM (Head Putih) 35",Lug Premium,6,e56de23e-9a33-4a9a-8e62-59abb7920409
HTS-BD-16-PW-35,"HTS-BASS DRUM HTS 16"" PREMIUM (Head Putih) 35",Mika glitter,1,a14e708e-9865-4bee-b726-74e4aff50120
HTS-BD-16-PW-35,"HTS-BASS DRUM HTS 16"" PREMIUM (Head Putih) 35",Pemukul,1,719ff18e-c7ec-4fda-b16e-d108c925fb45
HTS-BD-16-PW-35,"HTS-BASS DRUM HTS 16"" PREMIUM (Head Putih) 35",Spon,1,d9c44566-6ba5-4d82-ae2e-02fc6fe31cb8
HTS-BD-16-PW-TK,"HTS-BASS DRUM HTS 16"" PREMIUM (Head Putih) TK",Body tabung,1,a5e0323b-79b8-4831-9c90-c37a7ab7e72a
HTS-BD-16-PW-TK,"HTS-BASS DRUM HTS 16"" PREMIUM (Head Putih) TK",Cakram 2mm,12,86fc2186-0eec-44b5-b01e-15d993a722d2
HTS-BD-16-PW-TK,"HTS-BASS DRUM HTS 16"" PREMIUM (Head Putih) TK",Lug Premium,6,c1f9517f-5900-415f-ba6d-93bc42472b32
HTS-BD-16-PW-TK,"HTS-BASS DRUM HTS 16"" PREMIUM (Head Putih) TK",Mika glitter,1,c273089e-aad2-4dea-b4a9-50ef15ff46f5
HTS-BD-16-PW-TK,"HTS-BASS DRUM HTS 16"" PREMIUM (Head Putih) TK",Pemukul,1,67981d58-549d-4dca-873a-9841762152bf
HTS-BD-16-PW-TK,"HTS-BASS DRUM HTS 16"" PREMIUM (Head Putih) TK",Spon,1,2c1c686b-bb5f-4d1c-bcd8-bec3ef999b22
HTS-BD-16-UB-33,"HTS-BASS DRUM HTS 16"" ULTIMATE (Head Hitam) 33",Baut Bass Kecil 10cm @200,12,8b76dae0-52a2-4cf7-bcd9-c84d11834176
HTS-BD-16-UB-33,"HTS-BASS DRUM HTS 16"" ULTIMATE (Head Hitam) 33",Busa Bass HTS 16'',1,bf969c2a-aa02-4a66-ab5a-4f30d30817c6
HTS-BD-16-UB-33,"HTS-BASS DRUM HTS 16"" ULTIMATE (Head Hitam) 33",Mata Ayam HTS/Premium,1,0f7e74b8-9ae1-46c9-936d-e5fb0a3fd069
HTS-BD-16-UB-33,"HTS-BASS DRUM HTS 16"" ULTIMATE (Head Hitam) 33",Stick Pemukul Bass HTS (Besar),1,9d14ff59-3741-4b9d-bff6-14737920ff36
HTS-BD-16-UB-35,"HTS-BASS DRUM HTS 16"" ULTIMATE (Head Hitam) 35",Body tabung,1,9815b6ff-81e9-498a-95b1-a670db3c48f9
HTS-BD-16-UB-35,"HTS-BASS DRUM HTS 16"" ULTIMATE (Head Hitam) 35",Cakram 2mm,12,3d852bf3-47f6-4caa-ba3e-c266704ccebd
HTS-BD-16-UB-35,"HTS-BASS DRUM HTS 16"" ULTIMATE (Head Hitam) 35",Lug Lite uk. 20,6,21986d17-d9e0-44c9-8402-ed48c668d8b6
HTS-BD-16-UB-35,"HTS-BASS DRUM HTS 16"" ULTIMATE (Head Hitam) 35",Mika glitter,1,c14b40c3-d378-453b-a04c-f726228dc53e
HTS-BD-16-UB-35,"HTS-BASS DRUM HTS 16"" ULTIMATE (Head Hitam) 35",Pemukul,1,5bcbced5-ee51-4a8d-9867-5b549696d45a
HTS-BD-16-UB-35,"HTS-BASS DRUM HTS 16"" ULTIMATE (Head Hitam) 35",Spon,1,01680768-0dba-480b-9fdd-66449c67548d
HTS-BD-16-UB-TK,"HTS-BASS DRUM HTS 16"" ULTIMATE (Head Hitam) TK",Body tabung,1,c53bdd3b-0085-418f-8a8e-1de8e93d314f
HTS-BD-16-UB-TK,"HTS-BASS DRUM HTS 16"" ULTIMATE (Head Hitam) TK",Cakram 2mm,12,5cfb151a-5eab-4f70-a438-f14cbdc0413b
HTS-BD-16-UB-TK,"HTS-BASS DRUM HTS 16"" ULTIMATE (Head Hitam) TK",Lug Lite uk. 20,6,3816860c-9334-41ff-aefc-1e3b045a4545
HTS-BD-16-UB-TK,"HTS-BASS DRUM HTS 16"" ULTIMATE (Head Hitam) TK",Mika glitter,1,6aaefd02-2c16-4729-8496-699ea7c8f832
HTS-BD-16-UB-TK,"HTS-BASS DRUM HTS 16"" ULTIMATE (Head Hitam) TK",Pemukul,1,2271cb86-749c-405a-aefd-505f36cf9fba
HTS-BD-16-UB-TK,"HTS-BASS DRUM HTS 16"" ULTIMATE (Head Hitam) TK",Spon,1,2c3464eb-3cc6-4c22-ae5c-1f8caf9544d9
HTS-BD-16-UW-33,"HTS-BASS DRUM HTS 16"" ULTIMATE (Head Putih) 33",Baut Bass Kecil 10cm @200,12,f8cbf5be-3ab4-4958-ae6f-a92866abd3c1
HTS-BD-16-UW-33,"HTS-BASS DRUM HTS 16"" ULTIMATE (Head Putih) 33",Busa Bass HTS 16'',1,5985ef03-028e-4cee-aea5-5018606711f1
HTS-BD-16-UW-33,"HTS-BASS DRUM HTS 16"" ULTIMATE (Head Putih) 33",Mata Ayam HTS/Premium,1,ad3a024a-97d2-4754-9882-ea2e0f391963
HTS-BD-16-UW-33,"HTS-BASS DRUM HTS 16"" ULTIMATE (Head Putih) 33",Stick Pemukul Bass HTS (Besar),1,7670183c-ab5b-41f5-be89-40e09729d99b
HTS-BD-16-UW-35,"HTS-BASS DRUM HTS 16"" ULTIMATE (Head Putih) 35",Body tabung,1,bb893b8e-005d-4010-9491-3f75075bfb13
HTS-BD-16-UW-35,"HTS-BASS DRUM HTS 16"" ULTIMATE (Head Putih) 35",Cakram 2mm,12,d652d472-b0f7-4335-86a7-d9e9551137c0
HTS-BD-16-UW-35,"HTS-BASS DRUM HTS 16"" ULTIMATE (Head Putih) 35",Lug Lite uk. 20,6,4476f7c8-789c-404a-aed9-b6c0ce14d712
HTS-BD-16-UW-35,"HTS-BASS DRUM HTS 16"" ULTIMATE (Head Putih) 35",Mika glitter,1,56afd874-ab3a-4fda-9127-594aea41cfab
HTS-BD-16-UW-35,"HTS-BASS DRUM HTS 16"" ULTIMATE (Head Putih) 35",Pemukul,1,d0c15feb-5ace-4b09-9ecc-78aece841d7f
HTS-BD-16-UW-35,"HTS-BASS DRUM HTS 16"" ULTIMATE (Head Putih) 35",Spon,1,963b3a62-19d5-4df6-a149-2d144a818fc1
HTS-BD-16-UW-TK,"HTS-BASS DRUM HTS 16"" ULTIMATE (Head Putih) TK",Body tabung,1,0dd08345-d565-420f-bc33-992ab50ce995
